"Twn Num","Twn Dir","Rng Num","Rng Dir","Sec","Quarter","Lib Num","API Num","Operator","Well Name","Field","Type","State","County","Photos","Thin Sec","Analysis","Latitude","Longitude","Source","Security Flag","Formation","Age","Min Depth","Max Depth"
"47","N","91","W","13","SWNE","E661","4904320795","BASS ENTERPRISES","246 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.04632","-107.71488","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","6888","6933"
"47","N","91","W","23","NENE","E664","4904320797","BASS ENTERPRISES","248 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.03699","-107.72601","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","8353","8409"
"47","N","91","W","24","NENW","E666","4904320801","BASS ENTERPRISES","249 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.03715","-107.72012","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","8033","8085"
"47","N","91","W","14","NENE","E667","4904320799","BASS ENTERPRISES","250 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.04942","-107.73041","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","7409","7460"
"46","N","91","W","6","SENW","E670","4904320825","BASS ENTERPRISES","20 NO WATER CREEK","NO WATER CREEK","SLABBED","WY","WASHAKIE","T","F","F","43.98428","-107.81267","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","10796","10847"
"47","N","90","W","17","NENE","E669","4904320779","BASS ENTERPRISES","254 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.05221","-107.66962","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","5455","5504"
"47","N","90","W","17","SENE","E672","4904320780","BASS ENTERPRISES","255 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.04868","-107.66934","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","5823","5882"
"47","N","90","W","20","SWNW","E673","4904320781","BASS ENTERPRISES","256 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.03399","-107.68521","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","7257","7304"
"47","N","91","W","11","SWSE","E675","4904320802","BASS ENTERPRISES","259 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.05307","-107.73592","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","7422","7463"
"47","N","91","W","11","NWSE","E676","4904320803","BASS ENTERPRISES","260 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.05712","-107.73171","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","7197","7243"
"48","N","91","W","32","SWSE","E678","4904320788","BASS ENTERPRISES","263 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.08202","-107.79312","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","8998","9014"
"47","N","91","W","23","NWNE","E679","4904320819","BASS ENTERPRISES","267 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.0378","-107.73303","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","8653","8702"
"47","N","91","W","11","NENW","E681","4904320811","BASS ENTERPRISES","271 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.06421","-107.74065","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","7226","7279"
"47","N","91","W","2","SESE","E682","4904320815","BASS ENTERPRISES","272 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.06817","-107.72773","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","7011","7054"
"37","N","57","E","10","SWSE","T234","2509121716","WASCANA O&G","3H HELLEGAARD","FLAT LAKE","SLABBED","MT","SHERIDAN","F","F","F","48.969981","-104.186938","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RATCLIFFE","MISS","6522","6556"
"10","S","22","E","36","NESW","U608",,"TOSCO","23-36 UTAH STATE",,"SLABBED","UT","UINTAH","F","F","F","39.90384","-109.39046","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","1183","1483"
"10","S","22","E","16","NENE","U607",,"TOSCO","41X-16 UTAH STATE",,"FULL","UT","UINTAH","F","F","F","39.9545","-109.43704","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","1821","2078"
"10","S","22","E","18","NW","U606",,"TOSCO","11-18 UTAH STATE",,"SLABBED","UT","UINTAH","F","F","F","39.95377","-109.48946","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","1535","1870"
"9","S","22","E","36","SENE","U588",,"TOSCO","42X-36 UTAH STATE",,"SLABBED","UT","UINTAH","F","F","F","39.99492","-109.38064","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","1749","2054"
"47","N","91","W","12","NESW","E685","4904320814","BASS ENTERPRISES","275 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.05892","-107.71968","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","6948","6999"
"47","N","91","W","24","NENW","E686","4904320817","BASS ENTERPRISES","276 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.03465","-107.71774","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","8228","8281"
"47","N","90","W","17","NWSE","E688","4904320809","BASS ENTERPRISES","278 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.04477","-107.67445","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","5878","5908"
"47","N","90","W","16","NENW","E689","4904320806","BASS ENTERPRISES","279 COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.04935","-107.66044","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","5383","5408"
"47","N","90","W","17","SWSE","E691","4904320807","BASS ENTERPRISES","74X COTTONWOOD CREEK","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","44.0399","-107.67493","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","6242","6275"
"47","N","90","W","31","SWSW","E692","4904320822","BASS ENTERPRISES","31 CCEU","COTTONWOOD CREEK","SLABBED","WY","WASHAKIE","T","F","F","43.99485","-107.70411","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","9342","9391"
"47","N","91","W","26","SESE","E694","4904320816","BASS ENTERPRISES","30-1 CCEU","COTT0NWOOD CREEK EU","SLABBED","WY","WASHAKIE","T","F","F","44.01002","-107.72698","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","9479","9533"
"48","N","92","W","36","SWNE","E695","4904320820","BASS ENTERPRISES","5-36 CHAMBERS STATE","RATTLESNAKE","SLABBED","WY","WASHAKIE","T","F","F","44.08964","-107.83674","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","10453","10511"
"46","N","91","W","6","SENW","E697","4904320793","BASS ENTERPRISES","18 NO WATER CREEK","NO WATER CREEK","SLABBED","WY","WASHAKIE","T","F","F","43.99067","-107.82245","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","10856","10917"
"47","N","91","W","25","NWSW","E698","4904320792","BASS ENTERPRISES","29-1 CCEU","COTTONWOOD CREEK EXTEN","SLABBED","WY","WASHAKIE","T","F","F","44.01329","-107.72391","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","9458","9523"
"46","N","91","W","30","NENW","E699","4904320355","ALTUS EXPLORATION","30-1 GOVT","SOUTHFORK","SLABBED","WY","WASHAKIE","T","F","T","43.92912","-107.82022","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","10145","10229"
"46","N","91","W","6","NENW","E704","4904320826","BASS ENTERPRISES","19 NO WATER CREEK","NO WATER CREEK","SLABBED","WY","WASHAKIE","T","F","F","43.99267","-107.82051","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERN","10833","10893"
"12","N","12","W","10","SENWSE","E706","3501522310","PRESIDIO EXPLORATION","2 EMMA","ELM GROVE","SLABBED","OK","CADDO","T","F","T","35.527323","-98.452441","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","SPRINGER /SPRINGERAN/","PENN","12904","12921"
"3","N","58","W","16","C NESE","E705","0508707775","LADD PETROLEUM","16-43 STATE","LAMB","SLABBED","CO","MORGAN","T","T","T","40.223201","-103.870702","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","0","0"
"3","N","58","W","16","C NESE","E705","0508707775","LADD PETROLEUM","16-43 STATE","LAMB","SLABBED","CO","MORGAN","T","T","T","40.223201","-103.870702","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","HUNTSMAN","CRET","5721","5726"
"50","N","70","W","14","NENW","T667","4900530964","PLAINS PETROLEUM","21-14 ROZET MINNELUSA","ROZET","SLABBED","WY","CAMPBELL","F","F","T","44.32073","-105.23791","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MINNELUSA","PERM","8715","8748"
"52","N","70","W","27","SESE","S592","4900530352","PLAINS PETROLEUM","44-27 PLAINS FEDERAL","NORTH WALLACE","FULL","WY","CAMPBELL","F","F","T","44.45559","-105.24526","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","OPECHE","PERM","7988","8008"
"52","N","70","W","27","SESE","S592","4900530352","PLAINS PETROLEUM","44-27 PLAINS FEDERAL","NORTH WALLACE","FULL","WY","CAMPBELL","F","F","T","44.45559","-105.24526","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MINNELUSA","PERM","8008","8046"
"157","N","87","W","29","NENE","T668","3310100432","ANR PRODUCTION","41-29 ASMUNDSON","WILDCAT","SLABBED","ND","WARD","F","F","F","48.398186","-101.931665","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"6852","6897"
"18","S","38","W","31","E2SWSW","T670","1520320107","HS RESOURCES","13-31 LOBMEYER","LEOTI GAS AREA ","SLABBED","KS","WICHITA","F","F","F","38.438917","-101.563992","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CHASE","PERM","2898","2973"
"19","S","38","W","15","CSWSW","T672","1520320106","HS RESOURCES","13-15 BAUER","LEOTI GAS AREA ","SLABBED","KS","WICHITA","F","F","F","38.395635","-101.50973","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","WINFIELD","PERM","2797","2905"
"4","S","63","W","21","SWNESW","E725","0500507013","HS RESOURCES","11-21 PLETZER","BOMBING RANGE","SLABBED","CO","ARAPAHOE","F","F","T","39.684005","-104.447856","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","7924","7959"
"1","S","99","W","34","SENE","U557",,"CAMERON ENGINEERS","CE-702",,"SLABBED","CO","RIO BLANCO","F","F","T","39.923108","-108.483654","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","927","1161"
"2","S","95","W","26","SESE","U559",,"USGS","78-3 CORE HOLE ",,"SLABBED","CO","RIO BLANCO","F","F","F","39.84111","-108.01561","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","43","303"
"3","S","96","W","5","SE","U563",,"TOSCO","CB-3",,"SLABBED","CO","RIO BLANCO","F","F","F","39.814579","-108.191371","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERTIARY","1246","1451"
"3","S","96","W","17","NENE","U565",,"TOSCO","TG-71-2",,"SPLIT","CO","RIO BLANCO","F","F","F","39.796281","-108.18593","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","801","1159"
"3","S","96","W","21","NESW","U567",,"TOSCO","TG 2-1 ",,"SLABBED","CO","RIO BLANCO","F","F","F","39.774583","-108.174191","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","313","2247"
"3","S","96","W","23","SWSW","U568",,"TOSCO","TG 2-3A",,"SLABBED","CO","RIO BLANCO","F","F","F","39.76956","-108.14221","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","640","1130"
"3","S","100","W","11","NESW","U572",,"USGS","78-10 COREHOLE",,"SLABBED","CO","RIO BLANCO","F","F","T","39.799634","-108.58725","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","27","299"
"4","S","96","W","6","NWSW","U574",,"TOSCO","TG-71-4",,"SLABBED","CO","RIO BLANCO","F","F","F","39.730208","-108.216959","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","700","2010"
"5","S","94","W","3","SWNW","U576",,"U S NAVY","19-4 & 19-2  NOSR 1","PICEANCE BASIN","SLABBED","CO","GARFIELD","F","F","F","39.64476","-107.93463","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","116","796"
"5","S","94","W","19","SESWSE","U579",,"U S NAVY","21 NOSR 1",,"SLABBED","CO","GARFIELD","F","F","F","39.59276","-107.979345","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","647","1655"
"5","S","94","W","21","SESW","U580",,"U S NAVY","22 NOSR 1",,"SLABBED","CO","GARFIELD","F","F","F","39.592594","-107.94722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","650","1550"
"5","S","94","W","34","SENE","U582",,"U S NAVY","25 NOSR 1",,"SLABBED","CO","GARFIELD","F","F","F","39.571791","-107.920849","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","130","840"
"5","S","95","W","1","NWNESW","U583",,"U S NAVY","15/16 NOSR 1",,"SLABBED","CO","GARFIELD","F","F","F","39.642966","-108.007154","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","122","2060"
"9","S","21","E","34","SWSW","U586",,"SHELL OIL COMPANY","14X-34",,"SLABBED","UT","UINTAH","F","F","T","39.9948","-109.54394","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","1750","2597"
"5","S","95","W","14","NWSWSW","U589",,"U S NAVY","20 NOSR 1",,"SLABBED","CO","GARFIELD","F","F","F","39.610091","-108.028503","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","630","1920"
"5","S","95","W","23","SESENW","U591",,"U S BUREAU OF MINES","1-H NAVAL RESERVE",,"SLABBED","CO","GARFIELD","F","F","F","39.599383","-108.022881","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","24","843"
"5","S","95","W","36","SENWSE","U592",,"U S NAVY","26 NOSR 1",,"SLABBED","CO","GARFIELD","F","F","F","39.567183","-107.998448","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","605","1087"
"5","S","97","W","30","NESESW","U594",,"GETTY OIL","2 COREHOLE",,"SPLIT","CO","GARFIELD","F","F","F","39.57927","-108.32205","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","190","719"
"5","S","99","W","17","NWNE","U595",,"SKYLINE OIL","1 HYDROCARBON",,"SPLIT","CO","GARFIELD","F","F","F","39.611401","-108.524194","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERTIARY","235","355"
"5","S","100","W","3","NESW","U597",,"SKYLINE OIL","2 BIG 18",,"SPLIT","CO","GARFIELD","F","F","F","39.641395","-108.605377","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","120","420"
"5","S","100","W","13","SENW","U598",,"SKYLINE OIL","2 HYDROCARBON",,"SPLIT","CO","GARFIELD","F","F","F","39.6154","-108.56583","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERTIARY","100","530"
"7","S","97","W","13","SWSESW","U602",,"U S BUREAU LAND MGMT","DH 1 TRIANGULATION STATION",,"SPLIT","CO","GARFIELD","F","F","F","39.439376","-108.170461","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","0","801"
"10","S","11","E","35","NESESE","U604",,"PARADOX PROD CO","200 ARGYLE CANYON",,"SPLIT","UT","DUCHESNE","T","F","F","39.90141","-110.64277","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","4","866"
"10","S","22","E","12","SENW","U605",,"SHELL OIL COMPANY","22X-12",,"THICK SLAB","UT","UINTAH","F","F","F","39.96485","-109.38909","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","0","0"
"3","S","5","W","10","NESE","U625",,"MAPCO INCORPORATED","1 SHRINE HOSPITAL",,"SLABBED","UT","DUCHESNE","T","F","F","40.5718","-112.3917","UNKNOWN","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","4140","4147"
"4","S","6","W","7",,"U626",,"MARINE MINERALS","1 CORE HOLE",,"FULL","UT","DUCHESNE","T","F","F","40.14747","-110.60554","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","20","450"
"4","S","7","W","14","SWNWNW","U627",,"U S ERDA","1 SAMS CANYON",,"SPLIT","UT","DUCHESNE","T","F","F","40.13706","-110.65016","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","43","359"
"9","S","21","E","34","SENE","U632",,"TOSCO","42-34 UTAH STATE",,"FULL","UT","UINTAH","F","F","F","39.993","-109.52845","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","14","2683"
"9","S","25","E","33","NESWNE","U634",,"U S DOE/LETC","1 COWBOY CANYON",,"SLABBED","UT","UINTAH","F","F","F","39.99634","-109.10141","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","440","677"
"10","S","15","E","16",,"U636",,"ARCO","3 HENDERSON",,"SLABBED","UT","DUCHESNE","T","F","F","39.93853","-110.22926","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","2200","2562"
"10","S","21","E","2","NWSW","U637",,"TOSCO","13X-2 UTAH STATE",,"FULL","UT","UINTAH","T","F","F","39.97632","-109.5255","UNKNOWN","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERTIARY","1352","2191"
"10","S","24","E","14","SWSW","U641",,"WHITE RIVER SHALE","X-4",,"THICK SLAB","UT","UINTAH","F","F","F","39.94339","-109.18811","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","660","958"
"10","S","24","E","17","SESE","U642",,"WHITE RIVER SHALE","P-2",,"THICK SLAB","UT","UINTAH","T","F","F","39.94192","-109.23091","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","94","1292"
"10","S","24","E","26","SWSE","U646",,"WHITE RIVER SHALE","P-3",,"THICK SLAB","UT","UINTAH","F","F","F","39.9146","-109.18096","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","70","1220"
"10","S","24","E","27","SENW","U647",,"WHITE RIVER SHALE","X-9",,"THICK SLAB","UT","UINTAH","F","F","F","39.92229","-109.20183","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","816","1068"
"10","S","24","E","30","NESE","U649",,"WHITE RIVER SHALE","X-1",,"THICK SLAB","UT","UINTAH","F","F","F","39.91758","-109.24906","UNKNOWN","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","870","1140"
"10","S","24","E","33","NWNE","U650",,"WHITE RIVER SHALE","X-10",,"THICK SLAB","UT","UINTAH","F","F","F","39.91205","-109.21847","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","840","1093"
"10","S","25","E","18","NENW","U651",,"WHITE RIVER SHALE","X-3",,"THICK SLAB","UT","UINTAH","F","F","F","39.95501","-109.14798","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","840","1093"
"10","S","25","E","19","NWNW","U654",,"WHITE RIVER SHALE","X-6",,"THICK SLAB","UT","UINTAH","F","F","F","39.9406","-109.15102","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","510","805"
"11","S","25","E",,,"U656",,"TOSCO","5 ROBERTSON",,"SPLIT","UT","UINTAH","F","F","F",,,,"NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","220","550"
"12","S","18","E","2","NWNW","U658",,"USGS","13 NOSR-2",,"SPLIT","UT","UINTAH","F","F","F","39.80491","-109.87507","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","52","121"
"12","S","18","E","28","SWSW","U662",,"USGS","16 NOSR-2",,"SPLIT","UT","UINTAH","F","F","F","39.7401","-109.90829","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","24","124"
"12","S","19","E","30","NENW","U667",,"USGS","5 NOSR-2",,"SPLIT","UT","UINTAH","F","F","F","39.75084","-109.83613","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","105","150"
"12","S","19","E","36","SESE","U669",,"USGS","1 NOSR-2",,"SPLIT","UT","UINTAH","F","F","F","39.72366","-109.73323","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","93","126"
"12","S","21","E","30","NENENE","U670",,"U S ERDA","1 S UINTA BASIN",,"SPLIT","UT","UINTAH","F","F","F","39.7508","-109.60014","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","19","347"
"12","S","23","E","6","NESW","U672",,"ARCO","1 SUICIDE CANYON",,"FULL","UT","UINTAH","T","F","F","39.72882","-109.29524","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","104","576"
"12","S","24","E","3","NENE","U673",,"USGS","1 CRU",,"SPLIT","UT","UINTAH","T","F","F","39.80936","-109.2108","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","14","498"
"13","S","19","E","7","SWSW","U679",,"USGS","18 NOSR-2",,"SPLIT","UT","UINTAH","F","F","F","39.69436","-109.84088","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","15","147"
"13","S","22","E","10","SWNE","U682",,"U S ERDA","11 S UINTA BASIN",,"SPLIT","UT","UINTAH","T","F","F","39.70163","-109.43922","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","159","580"
"13","S","22","E","35","NESWNE","U685",,"U S ERDA","4 S UINTA BASIN",,"SPLIT","UT","UINTAH","F","F","F","39.6456","-109.41848","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","12","217"
"13","S","22","E","35","NESWSE","U686",,"U S ERDA","5 S UINTA BASIN",,"SPLIT","UT","UINTAH","F","F","F","39.63862","-109.41807","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","0","137"
"13","S","24","E","8","NWSW","U689",,"ARCO","8-1 BREWER",,"SLABBED","UT","UINTAH","F","F","F","39.69955","-109.26044","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","0","277"
"13","S","24","E","10","SWSENW","U690",,"U S ERDA","10 S UINTA BASIN",,"SPLIT","UT","UINTAH","F","F","F","39.70154","-109.21915","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","5","231"
"7","N","102","W","31","C W2","U700",,"NURE (BENDIX FIELD ENGINEERING)","1 SWB","SAND WASH BASIN","FULL","CO","MOFFAT","T","F","T","40.5149","-108.9016","CENTER OF SECTION","VIEWING ALLOWED, NO SAMPLING UNLESS APPROVED","BROWNS PARK","TERTIARY","34","1150"
"7","N","102","W","31","C W2","U700",,"NURE (BENDIX FIELD ENGINEERING)","1 SWB","SAND WASH BASIN","FULL","CO","MOFFAT","T","F","T","40.5149","-108.9016","CENTER OF SECTION","VIEWING ALLOWED, NO SAMPLING UNLESS APPROVED","MANCOS","CRETACEOUS","1150","1170"
"11","N","101","W","27","SWNW","U702",,"NURE (BENDIX FIELD ENGINEERING)","2A SWB","SAND WASH BASIN","CUTTINGS","CO","MOFFAT","F","F","T","40.88603","-108.74123","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BROWNS PARK","TERT","0","820"
"11","N","101","W","27","SWNW","U702",,"NURE (BENDIX FIELD ENGINEERING)","2A SWB","SAND WASH BASIN","CUTTINGS","CO","MOFFAT","F","F","T","40.88603","-108.74123","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","MANCOS","CRET","820","880"
"10","N","103","W","12","SESE","U703",,"NURE (BENDIX FIELD ENGINEERING)","3 SWB","SAND WASH BASIN","CUTTINGS","CO","MOFFAT","F","F","T","40.83558","-108.91716","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","QUARTZITE","PRECAMBRIAN","870","1020"
"9","N","102","W","4","S SE","U704",,"NURE (BENDIX FIELD ENGINEERING)","4 SWB","SAND WASH BASIN","CUTTINGS","CO","MOFFAT","F","F","T","40.7681","-108.8675","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","BROWNS PARK","TERTIARY","1","570"
"9","N","101","W","30","W2","U705",,"NURE (BENDIX FIELD ENGINEERING)","5 SWB","SAND WASH BASIN","CUTTINGS","CO","MOFFAT","F","F","T","40.71055","-108.79117","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","DRILL CUTTINGS","UNKNOWN","1","1170"
"8","N","101","W","12","SW","U706",,"NURE (BENDIX FIELD ENGINEERING)","6 SWB","SAND WASH BASIN","FULL","CO","MOFFAT","F","F","T","40.65663","-108.6975","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BROWNS PARK","TERTIARY","1015","1025"
"8","N","98","W","35","NENE","U707",,"NURE (BENDIX FIELD ENGINEERING)","9 SWB","SAND WASH BASIN","FULL","CO","MOFFAT","T","F","T","40.60868","-108.3626","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BRIDGER","TERTIARY","1195","1205"
"6","N","97","W","11","S SW","U708",,"NURE (BENDIX FIELD ENGINEERING)","11-A SWB","SAND WASH BASIN","CUTTINGS","CO","MOFFAT","F","F","T","40.48169","-108.26052","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BROWNS PARK","TERTIARY","1","1085"
